bookid,bmi
298229.jpg,23.70759769886927
298230.jpg,30.40657439446367
298233.jpg,22.80493079584775
298234.jpg,28.886245674740486
298237.jpg,29.85651974288338
298238.jpg,28.18890621519269
298240.jpg,20.11706555671176
298241.jpg,30.40657439446367
298242.jpg,19.93383742911153
298243.jpg,32.320322762244324
298248.jpg,30.99647266313933
298249.jpg,20.91846855782583
298250.jpg,26.317567567567572
298251.jpg,16.63905325443787
298252.jpg,26.57844990548204
298253.jpg,32.5462962962963
298254.jpg,19.93383742911153
298255.jpg,23.43333333333333
298256.jpg,24.126627218934907
298258.jpg,29.52702702702703
299300.jpg,33.90239197530864
299331.jpg,24.409722222222214
299351.jpg,36.914513757613946
299360.jpg,21.824324324324326
299373.jpg,30.17559833506764
299442.jpg,22.162507036967536
299450.jpg,25.74462890625
299455.jpg,48.7431640625
299473.jpg,27.19400912517357
299494.jpg,22.31303312834755
299499.jpg,24.0283203125
299558.jpg,25.98324150596877
299592.jpg,30.828132906054982
299599.jpg,23.75
299643.jpg,40.60183673469388
299654.jpg,17.575
299666.jpg,21.69753086419753
299681.jpg,26.602783203125
299684.jpg,18.55945821854913
299713.jpg,21.520408163265305
299721.jpg,23.774713839750266
299738.jpg,28.793320730938877
299753.jpg,21.284602076124564
299773.jpg,24.32525951557093
299825.jpg,25.101869355177485
299830.jpg,36.27791330455995
299833.jpg,20.798816568047336
299845.jpg,20.883873456790127
299856.jpg,24.273780351971478
299887.jpg,23.67244897959184
299967.jpg,31.92690311418685
299987.jpg,22.31303312834755
2am_changmin_(lee_chang_min).jpg,22.47120876377142
2am_jinwoon_(jeong_jin_woon).jpg,21.678806798473808
2am_jokwon_(jo_kwon).jpg,19.37919743392696
2am_seulong_(lim_seul_ong).jpg,24.307243558580453
2pm_chansung_(hwang_chan_sung).jpg,22.152646502835537
2pm_jun.k_(kim_min_jun).jpg,20.987654320987648
2pm_junho_(lee_jun_ho).jpg,21.385936352899872
2pm_nichkhun_(nichkhun_buck_horvejkul).jpg,19.53542321662953
2pm_taecyeon_(ok_taec_yeon).jpg,22.03889342716102
2pm_wooyoung_(jang_woo_young).jpg,20.515086478979928
2z_bumjun_(park_bum_jun).jpg,16.946676406135868
2z_hojin_(kim_ho_jin).jpg,17.824807605251245
2z_hyunwoong_(kim_hyun_woong).jpg,19.01944209636517
2z_jiseob_(jung_ji_seob).jpg,17.53104455807159
2z_junghyun_(lee_jung_hyun).jpg,18.005540166204987
2z_zunon_(park_jun_eon).jpg,19.789697542533084
300006.jpg,47.54942767950053
300013.jpg,24.79218934911243
300029.jpg,26.62878787878788
300057.jpg,24.409722222222214
300081.jpg,29.834104938271604
300120.jpg,25.505240526740128
300127.jpg,27.799961419753085
300135.jpg,27.976530612244897
300145.jpg,22.148708254568373
300175.jpg,25.014921946740127
300188.jpg,24.820204081632646
300246.jpg,29.754956560481176
300262.jpg,28.886245674740486
300268.jpg,26.870222222222214
300301.jpg,25.056805524615733
300321.jpg,23.053626543209877
300378.jpg,23.170166015625
300381.jpg,25.60353798126951
300383.jpg,30.647762345679013
300389.jpg,26.57844990548204
300403.jpg,24.30679709900489
300406.jpg,31.19020061728395
300414.jpg,34.96756055363322
300432.jpg,20.980257116620752
300438.jpg,29.261186264308012
300462.jpg,22.462721893491125
300463.jpg,26.622485207100592
300500.jpg,33.96135265700483
300514.jpg,22.67132491265789
300543.jpg,27.435720844811755
300548.jpg,19.764273356401386
300562.jpg,17.629243827160497
300579.jpg,22.31303312834755
300591.jpg,36.27791330455995
300618.jpg,23.621621621621625
300622.jpg,26.317567567567572
300630.jpg,35.43793320730939
300643.jpg,24.886474609375
300661.jpg,21.69753086419753
300662.jpg,24.40487998413013
300683.jpg,22.52825096980941
300694.jpg,21.824324324324326
300719.jpg,17.787846020761247
300738.jpg,24.995555555555555
300748.jpg,29.53161100609116
300749.jpg,27.092670973490755
300789.jpg,27.79812695109261
300823.jpg,21.726686374630475
300825.jpg,32.5462962962963
300830.jpg,29.53161100609116
300833.jpg,23.32484567901234
300848.jpg,25.101869355177485
300864.jpg,24.342105263157894
300874.jpg,20.341435185185187
300878.jpg,31.751708984375
300898.jpg,26.54183673469388
300904.jpg,24.409722222222214
300930.jpg,38.51351351351352
300945.jpg,23.734441924918126
301026.jpg,20.672127704263808
301053.jpg,39.7972972972973
301062.jpg,29.08863684099979
301077.jpg,26.622855869904214
301080.jpg,21.520408163265305
301095.jpg,35.26900584795322
301108.jpg,23.73167438271605
301111.jpg,25.60353798126951
301112.jpg,23.12088888888889
301148.jpg,21.766747982735968
301165.jpg,31.377702836738735
301175.jpg,26.622485207100592
301186.jpg,24.3635790800252
301188.jpg,21.94588969823101
301201.jpg,30.84591836734694
301210.jpg,21.9543063773833
301216.jpg,23.40105601469238
301217.jpg,29.754956560481176
301222.jpg,29.22524565381709
301229.jpg,29.22524565381709
301237.jpg,32.320322762244324
301241.jpg,31.56326530612245
301248.jpg,21.297988165680472
301269.jpg,31.90864694053433
301288.jpg,21.254724111866967
301298.jpg,34.86411426304305
301334.jpg,21.824324324324326
301335.jpg,20.91846855782583
301349.jpg,18.985339506172842
301355.jpg,42.049560546875
301373.jpg,23.71394838927307
301410.jpg,23.70759769886927
301454.jpg,19.96686390532545
301474.jpg,26.38393694877088
301486.jpg,25.107142857142854
301518.jpg,21.454889730452216
301541.jpg,26.54183673469388
301547.jpg,27.121913580246915
301562.jpg,32.277318640955
301590.jpg,25.42077580539119
301599.jpg,21.246222222222226
301610.jpg,26.54183673469388
301620.jpg,25.572998046875
301628.jpg,28.126081314878892
301658.jpg,34.299118033402145
301665.jpg,26.62878787878788
301668.jpg,34.86411426304305
301678.jpg,29.285141456894628
301684.jpg,20.91846855782583
301696.jpg,24.409722222222214
301706.jpg,20.341435185185187
301709.jpg,29.022330643647965
301710.jpg,18.792604143461798
301712.jpg,34.8155276816609
301724.jpg,26.56840513983371
301726.jpg,38.51351351351352
301730.jpg,35.867346938775505
301736.jpg,20.341435185185187
301748.jpg,25.60353798126951
301758.jpg,20.524437716262977
301769.jpg,29.68192906736724
301773.jpg,33.90239197530864
301819.jpg,21.284602076124564
301830.jpg,22.23775510204081
301832.jpg,20.672127704263808
301837.jpg,18.651020408163266
301841.jpg,29.156057098765434
301843.jpg,24.958579881656803
301847.jpg,23.043184183142557
301851.jpg,23.010315413608406
301859.jpg,24.995555555555555
301861.jpg,29.049586776859503
301862.jpg,30.105324074074073
301871.jpg,27.89129141043444
301898.jpg,21.520408163265305
301901.jpg,33.96135265700483
301911.jpg,23.625288804872927
301920.jpg,24.263513513513512
301929.jpg,22.80493079584775
301931.jpg,23.10810810810811
301936.jpg,31.56326530612245
301952.jpg,35.505050505050505
301964.jpg,33.44723183391003
301966.jpg,7.575431034482759
301969.jpg,33.27810650887574
301972.jpg,29.53161100609116
301985.jpg,25.102162269391
301987.jpg,24.40487998413013
302001.jpg,39.04780797460821
302002.jpg,21.787190082644628
302021.jpg,18.746666666666666
302035.jpg,25.085423875432525
302044.jpg,29.261186264308012
302045.jpg,21.630769230769232
302052.jpg,28.50211628425039
302054.jpg,42.56920415224913
302062.jpg,26.87376601554295
302066.jpg,22.466216216216218
302076.jpg,29.834104938271604
302101.jpg,24.32525951557093
302109.jpg,30.40657439446367
302136.jpg,17.972972972972972
302139.jpg,28.243243243243235
302140.jpg,20.671864557807968
302141.jpg,21.94588969823101
302155.jpg,23.71394838927307
302158.jpg,30.12857142857143
302164.jpg,28.0550304557866
302165.jpg,26.317567567567572
302168.jpg,25.101869355177485
302181.jpg,23.053626543209877
302191.jpg,21.031477627471386
302204.jpg,32.979921185963605
302206.jpg,22.375578703703702
302217.jpg,22.426346406455245
302218.jpg,22.594123048668504
302241.jpg,24.995555555555555
302262.jpg,24.32525951557093
302308.jpg,25.83983069725997
302313.jpg,29.95029585798817
302314.jpg,22.496
302317.jpg,27.60135135135135
302321.jpg,16.734774846260663
302325.jpg,28.693877551020414
302327.jpg,34.74765868886576
302342.jpg,23.92060491493384
302343.jpg,26.93606593896191
302348.jpg,29.75661375661376
302377.jpg,45.72060353798127
302393.jpg,27.3659169550173
302410.jpg,33.67008242370237
302412.jpg,40.88877551020408
302416.jpg,23.625288804872927
302418.jpg,17.752525252525253
302443.jpg,24.20798898071625
302445.jpg,27.976530612244897
302463.jpg,24.958579881656803
302464.jpg,27.80419921875
302465.jpg,21.520408163265305
302474.jpg,29.049586776859503
302478.jpg,20.085714285714285
302486.jpg,21.630769230769232
302491.jpg,24.38979591836735
302496.jpg,27.89129141043444
302517.jpg,21.69753086419753
302522.jpg,22.31303312834755
302531.jpg,27.432362122788767
302557.jpg,18.985339506172842
302562.jpg,23.625288804872927
302566.jpg,31.008191556395715
302567.jpg,22.80493079584775
302570.jpg,30.512152777777786
302589.jpg,27.70313379620942
302593.jpg,21.69753086419753
302597.jpg,24.409722222222214
302601.jpg,45.6098615916955
302609.jpg,31.882086167800452
302610.jpg,22.31201171875
302625.jpg,20.221071663379355
302627.jpg,24.32525951557093
302628.jpg,27.89129141043444
302636.jpg,25.033783783783782
302652.jpg,25.056805524615733
302655.jpg,33.08425160697888
302696.jpg,23.40105601469238
302703.jpg,23.053626543209877
302707.jpg,28.243243243243235
302708.jpg,29.99466666666667
302778.jpg,25.386111111111113
302791.jpg,32.91883454734651
302807.jpg,22.375578703703702
302812.jpg,24.886474609375
302833.jpg,24.20798898071625
302849.jpg,38.008217993079576
302850.jpg,25.101869355177485
302852.jpg,25.82448979591837
302857.jpg,23.490755179327245
302860.jpg,27.316740180634323
302863.jpg,30.341527491086516
302864.jpg,23.73167438271605
302865.jpg,22.148708254568373
302871.jpg,28.33963214915596
302874.jpg,24.273780351971478
302888.jpg,26.959459459459467
302892.jpg,22.23775510204081
302893.jpg,21.69753086419753
302943.jpg,22.140337616528093
302949.jpg,28.28639053254437
302963.jpg,31.19020061728395
302988.jpg,30.12857142857143
302992.jpg,44.381313131313135
302994.jpg,21.924704834038767
302998.jpg,27.40588104254845
303000.jpg,25.82448979591837
303015.jpg,30.512152777777786
303027.jpg,28.65872131877924
303033.jpg,48.14139660493828
303037.jpg,23.625288804872927
303039.jpg,22.860301768990634
303040.jpg,30.68042055147788
303072.jpg,27.121913580246915
303092.jpg,23.74554325389379
303096.jpg,25.087770061728396
303102.jpg,20.893918609968
303107.jpg,22.31201171875
303109.jpg,28.126081314878892
303119.jpg,29.834104938271604
303124.jpg,6.491228070175438
303128.jpg,23.40105601469238
303134.jpg,29.022330643647965
303137.jpg,28.28639053254437
303153.jpg,20.358654488750282
303155.jpg,31.377702836738735
303167.jpg,32.484772106700284
303170.jpg,29.29166666666667
303206.jpg,20.221186272564967
303210.jpg,31.155849611426174
303223.jpg,25.675675675675677
303229.jpg,21.69753086419753
303230.jpg,27.89129141043444
303241.jpg,18.614864864864863
303247.jpg,24.38979591836735
303253.jpg,30.035400390625
303258.jpg,27.89129141043444
303261.jpg,27.89129141043444
303262.jpg,23.856689453125
303263.jpg,22.594123048668504
303272.jpg,28.885135135135137
303280.jpg,42.8421052631579
303291.jpg,36.4878892733564
303296.jpg,21.1071495590167
303308.jpg,21.94588969823101
303309.jpg,18.985339506172842
303311.jpg,24.820204081632646
303317.jpg,25.675675675675677
303319.jpg,36.75662000337325
303334.jpg,31.19020061728395
303343.jpg,24.3635790800252
303344.jpg,21.61575084308669
303346.jpg,28.693877551020414
303347.jpg,37.74181332145243
303354.jpg,22.31201171875
303357.jpg,29.53161100609116
303369.jpg,32.0749851219996
303374.jpg,25.84015963032976
303378.jpg,42.28335932278904
303381.jpg,23.625288804872927
303384.jpg,27.49511111111111
303392.jpg,29.28473372781065
303401.jpg,21.520408163265305
303402.jpg,26.57844990548204
303419.jpg,21.284602076124564
303451.jpg,21.41041797941609
303455.jpg,18.87939453125
303459.jpg,25.76581790123457
303460.jpg,32.11771029293201
303470.jpg,23.170166015625
303476.jpg,20.91846855782583
303478.jpg,28.886245674740486
303482.jpg,25.845588235294123
303486.jpg,30.512152777777786
303488.jpg,22.955102040816325
303522.jpg,31.660724338525053
303523.jpg,32.5462962962963
303530.jpg,26.54183673469388
303554.jpg,32.60986328125
303565.jpg,18.651020408163266
303582.jpg,45.354838709677416
303591.jpg,29.17724609375
303595.jpg,23.170166015625
303602.jpg,28.18890621519269
303605.jpg,24.20798898071625
303612.jpg,18.2439446366782
303614.jpg,23.70759769886927
303616.jpg,26.38393694877088
303623.jpg,23.625288804872927
303628.jpg,34.326171875
303630.jpg,24.90020049008688
303644.jpg,22.044766435986162
303646.jpg,29.983138266217022
303650.jpg,23.73167438271605
303651.jpg,29.945768436854944
303655.jpg,33.469549692521326
303659.jpg,32.887057251058145
303662.jpg,28.498004620877968
303669.jpg,24.273780351971478
303670.jpg,26.54183673469388
303671.jpg,27.70313379620942
303676.jpg,29.17724609375
303681.jpg,30.40657439446367
303686.jpg,25.101869355177485
303696.jpg,23.625288804872927
303697.jpg,21.787190082644628
303705.jpg,22.23775510204081
303711.jpg,31.882086167800452
303712.jpg,22.31201171875
303714.jpg,25.087770061728396
303716.jpg,22.294426721711393
303749.jpg,21.561921296296298
303757.jpg,24.3635790800252
303762.jpg,37.5534188034188
303768.jpg,28.032301180663843
303785.jpg,25.541522491349482
303797.jpg,21.766747982735968
303800.jpg,24.32525951557093
303803.jpg,21.284602076124564
303814.jpg,42.9773673257024
303818.jpg,24.409722222222214
303819.jpg,35.945945945945944
303824.jpg,25.23745674740484
303825.jpg,23.74554325389379
303829.jpg,22.23775510204081
303830.jpg,27.402653061224488
303837.jpg,32.277318640955
303840.jpg,26.24533333333333
303852.jpg,26.622485207100592
303853.jpg,32.5462962962963
303875.jpg,23.565095155709344
303879.jpg,23.08594483017452
303880.jpg,28.18890621519269
303887.jpg,23.125
303891.jpg,22.148708254568373
303892.jpg,25.056805524615733
303894.jpg,26.54183673469388
303899.jpg,22.70773000668301
303914.jpg,46.21621621621622
303917.jpg,25.74462890625
303919.jpg,38.64872685185185
303925.jpg,25.845588235294123
303929.jpg,23.010315413608406
303943.jpg,25.724338525051603
303951.jpg,37.585208286923596
303959.jpg,30.40657439446367
303967.jpg,17.33108108108108
303968.jpg,32.484772106700284
303973.jpg,22.67132491265789
303974.jpg,24.20798898071625
303988.jpg,21.69753086419753
303995.jpg,28.18890621519269
304000.jpg,25.845588235294123
304028.jpg,25.76581790123457
304030.jpg,31.321006905769657
304031.jpg,29.261186264308012
304032.jpg,29.754956560481176
304035.jpg,29.53161100609116
304037.jpg,21.924704834038767
304043.jpg,19.93383742911153
304046.jpg,40.68287037037037
304047.jpg,26.449879064767536
304048.jpg,22.795502958579878
304054.jpg,31.008191556395715
304057.jpg,21.61575084308669
304066.jpg,27.25918367346939
304068.jpg,43.89177939646202
304069.jpg,31.321006905769657
304070.jpg,43.45337274926095
304074.jpg,25.107142857142854
304075.jpg,24.3635790800252
304076.jpg,24.20798898071625
304077.jpg,25.087770061728396
304078.jpg,23.010315413608406
304085.jpg,24.797178130511465
304086.jpg,27.121913580246915
304097.jpg,24.20798898071625
304101.jpg,20.44755113529743
304103.jpg,25.799444554651856
304104.jpg,24.995555555555555
304105.jpg,24.958579881656803
304106.jpg,21.284602076124564
304118.jpg,33.90239197530864
304122.jpg,18.792604143461798
304124.jpg,26.622485207100592
304131.jpg,28.362732219928695
304138.jpg,22.594123048668504
304143.jpg,21.824324324324326
304146.jpg,22.31303312834755
304157.jpg,19.483497102544717
304158.jpg,28.18890621519269
304160.jpg,29.049586776859503
304167.jpg,17.85042650267804
304170.jpg,29.95029585798817
304178.jpg,25.694168234345607
304179.jpg,20.54054054054054
304183.jpg,44.07310956790123
304184.jpg,22.31201171875
304200.jpg,28.126081314878892
304203.jpg,38.008217993079576
304216.jpg,27.121913580246915
304217.jpg,21.1071495590167
304218.jpg,20.085714285714285
304219.jpg,32.997959183673466
304221.jpg,24.323361082206034
304225.jpg,25.620444444444445
304231.jpg,19.26027397260274
304234.jpg,24.140478668054108
304240.jpg,26.60575259515571
304245.jpg,24.38979591836735
304246.jpg,22.67132491265789
304251.jpg,22.70773000668301
304253.jpg,21.924704834038767
304259.jpg,21.924704834038767
304269.jpg,27.121913580246915
304293.jpg,30.8935546875
304319.jpg,31.321006905769657
304324.jpg,28.886245674740486
304332.jpg,24.38979591836735
304336.jpg,25.056805524615733
304337.jpg,25.901427469135804
304338.jpg,25.064740101332326
304341.jpg,24.0283203125
304342.jpg,28.339156140822357
304344.jpg,27.19400912517357
304358.jpg,29.642435486591328
304359.jpg,37.653243404086496
304366.jpg,28.319091796875
304373.jpg,25.82448979591837
304379.jpg,33.27810650887574
304383.jpg,23.010315413608406
304385.jpg,17.922476586888656
304391.jpg,25.033783783783782
304392.jpg,21.61575084308669
304394.jpg,23.42868478476493
304400.jpg,27.454018644494834
304414.jpg,33.67008242370237
304420.jpg,23.490755179327245
304422.jpg,25.76581790123457
304425.jpg,23.625288804872927
304426.jpg,32.5462962962963
304432.jpg,30.40657439446367
304440.jpg,31.47038567493113
304442.jpg,23.170166015625
304444.jpg,24.40487998413013
304446.jpg,23.74554325389379
304449.jpg,39.04780797460821
304455.jpg,24.126627218934907
304457.jpg,41.08108108108108
304458.jpg,24.20798898071625
304459.jpg,24.409722222222214
304468.jpg,20.17332415059688
304469.jpg,25.60353798126951
304470.jpg,21.520408163265305
304473.jpg,26.144628099173552
304477.jpg,26.54183673469388
304480.jpg,25.74462890625
304484.jpg,28.362732219928695
304490.jpg,30.40657439446367
304501.jpg,34.94201183431953
304511.jpg,28.693877551020414
304515.jpg,24.3635790800252
304516.jpg,19.473684210526315
304517.jpg,36.3323680106928
304518.jpg,28.97193138783693
304520.jpg,27.40588104254845
304524.jpg,28.478009259259267
304534.jpg,23.70759769886927
304537.jpg,26.56840513983371
304541.jpg,23.053626543209877
304542.jpg,29.022330643647965
304545.jpg,21.907894736842106
304546.jpg,23.025951121189213
304547.jpg,21.14167966139452
304549.jpg,24.40487998413013
304565.jpg,20.91846855782583
304570.jpg,26.57844990548204
304571.jpg,24.71484375
304572.jpg,27.121913580246915
304575.jpg,22.31303312834755
304588.jpg,23.625288804872927
304589.jpg,32.09459459459461
304609.jpg,20.085714285714285
304611.jpg,27.3659169550173
304616.jpg,25.76581790123457
304619.jpg,19.9091796875
304620.jpg,24.234415397874173
304621.jpg,21.1071495590167
304622.jpg,24.126627218934907
304630.jpg,25.74462890625
304631.jpg,25.82448979591837
304636.jpg,25.559210526315788
304666.jpg,25.056805524615733
304667.jpg,24.38979591836735
304676.jpg,23.74554325389379
304678.jpg,24.3635790800252
304684.jpg,22.594123048668504
304687.jpg,34.43265306122449
304705.jpg,36.557373046875
304708.jpg,32.5462962962963
304711.jpg,28.18890621519269
304717.jpg,27.435720844811755
304718.jpg,24.958579881656803
304719.jpg,28.126081314878892
304725.jpg,31.73263888888889
304731.jpg,33.90239197530864
304733.jpg,18.86513157894737
304737.jpg,24.84303090072321
304738.jpg,34.453107596346634
304741.jpg,21.787190082644628
304742.jpg,22.148708254568373
304743.jpg,26.38393694877088
304748.jpg,25.107142857142854
304753.jpg,20.672127704263808
304755.jpg,23.625288804872927
304759.jpg,23.43333333333333
304760.jpg,22.88699852972065
304766.jpg,22.23775510204081
304768.jpg,26.622485207100592
304774.jpg,31.751708984375
304776.jpg,25.101869355177485
304777.jpg,25.056805524615733
304779.jpg,26.3625
304783.jpg,27.870044444444453
304787.jpg,25.845588235294123
304790.jpg,20.17332415059688
304793.jpg,22.80493079584775
304794.jpg,26.60575259515571
304797.jpg,38.008217993079576
304798.jpg,27.435720844811755
304799.jpg,23.96057028291379
304802.jpg,40.23413111342352
304811.jpg,25.76581790123457
304813.jpg,29.95029585798817
304814.jpg,20.672127704263808
304815.jpg,23.294674556213018
304818.jpg,24.39189189189189
304830.jpg,23.74554325389379
304836.jpg,27.271040647664023
304837.jpg,25.102162269391
304842.jpg,31.74648183154799
304843.jpg,24.995555555555555
304845.jpg,25.83983069725997
304847.jpg,25.799444554651856
304848.jpg,20.085714285714285
304850.jpg,39.74509025986907
304852.jpg,29.0204475308642
304854.jpg,22.17357667129538
304857.jpg,25.102162269391
304858.jpg,19.96686390532545
304859.jpg,20.595703125
304860.jpg,21.924704834038767
304861.jpg,23.774713839750266
304862.jpg,30.12857142857143
304864.jpg,27.121913580246915
304867.jpg,32.91883454734651
304879.jpg,34.326171875
304880.jpg,33.96135265700483
304882.jpg,24.102857142857147
304883.jpg,20.672127704263808
304884.jpg,22.148708254568373
304885.jpg,29.68192906736724
304887.jpg,23.625288804872927
304888.jpg,20.341435185185187
304889.jpg,29.85651974288338
304890.jpg,23.70759769886927
304891.jpg,27.3659169550173
304897.jpg,27.3659169550173
304899.jpg,22.148708254568373
304901.jpg,26.449879064767536
304910.jpg,29.983138266217022
304911.jpg,29.17724609375
304912.jpg,29.411224489795927
304913.jpg,37.11891643709826
304914.jpg,36.57648283038503
4u_changsub_(lee_chang_sub).jpg,20.199469763918696
4u_minhyuk_(lee_min_hyuk).jpg,20.381569714992143
5urprise_gong_myung_(kim_dong-hyun).jpg,18.812147272238647
5urprise_kang_tae-oh_(kim_yoon-hwan).jpg,20.83070319404116
5urprise_yoo_il_(park_sang-il).jpg,19.883853048857464
75.street_kim_hankyul_(kim_hankyul).jpg,21.06674327300584
75.street_seungho_(choi_seungho).jpg,21.604938271604944
9800_juyeon_(lee_ju_yeon).jpg,18.92494124110986
9800_moonbin_(moon_bin).jpg,20.528921627822726
_#gun_(song_gunhee).jpg,21.13885585942661
_aisle_(n_a).jpg,20.747550193111813
_alan_(jeon_wooseok).jpg,18.518518518518515
_alek_(park_seong-soo).jpg,20.06172839506173
_anthony_(anthony_lo).jpg,17.592592592592585
_baekgyeol_(jung_se_min).jpg,19.445794846864366
_bawool_(kim ba_wool).jpg,20.987654320987648
_bel_(choi_sung_hoon).jpg,20.897959183673468
_beomji_(n_a).jpg,19.494328922495274
_beomsang_(jo_beomsang).jpg,21.13885585942661
_boho_(lee_jong_gul).jpg,19.25261961873501
_bokeun_(kim_bok_eun).jpg,18.82679349980182
_bon_(choi_won_ho).jpg,19.59183673469388
_byulha_(n_a).jpg,18.11375437749064
_chance_(kim_min_sang).jpg,18.305769473551322
_changgyu_(song_chang_gyu).jpg,18.710949246550168
_changhyun_(jeong_chang-hyun).jpg,20.24489795918367
_chansung_(hwang_chan_sung).jpg,22.152646502835537
_chanyoung_(kim_chan_young).jpg,19.473551319277867
_choi_(choi_seokhoon).jpg,19.40935829675416
_daegeon_(joo_daegeon).jpg,21.604938271604944
_daewon_(lee_daewon).jpg,21.20099137030069
_daewon_(lee_daewon 대원).jpg,21.20099137030069
_damon_(qiū_báo_hàn).jpg,19.444444444444443
_daon_(an_seoun_ill).jpg,20.571428571428573
_daun_(lee_jung_hoon).jpg,19.883853048857464
_dawon_(cho_da_won).jpg,20.160701241782323
_diskey_(dong_sun_ho).jpg,20.281233098972415
_doha_(yun_doha).jpg,18.82679349980182
_dohyun_(kim_dohyun).jpg,21.037253469685908
_dojin_(lee_dojin).jpg,18.717546190073666
_dojoon_(park_dojoon).jpg,20.66115702479339
_donghwa_(kang_dong-hwa).jpg,18.305769473551322
_donghwi_(kim_dong_hyun).jpg,18.518518518518515
_doocheol_(jung_doocheol).jpg,20.199469763918696
_doohoon_(bae_doohoon).jpg,20.66115702479339
_dowoon_(yoon_do_woon).jpg,20.268760573270775
_doyoon_(jang_do_yoon).jpg,19.444444444444443
_doyoung_(kim_dong_young).jpg,18.937002903673786
_e-jin_(lee_jin).jpg,21.461936624163613
_eason_(lai_yi_cheng).jpg,15.451009643561196
_enik_(enik_lin).jpg,17.477606816266658
_eun_hae_seong_(eun_hae_seong).jpg,20.00656932126968
_euntaek_(han_euntaek).jpg,17.04032877810819
_fillip_(ji_seung-jun).jpg,19.918367346938776
_fumiya_(miura_fumiya).jpg,21.45328719723183
_g.o_(hwang_taegeun).jpg,20.45114617990904
_gen_(suzuki_gen).jpg,20.24489795918367
_geon_(kim_geon).jpg,19.918367346938776
_gidae_(park_geon_hwi).jpg,21.06674327300584
_go_up_(kwon_hyung_min).jpg,21.037253469685908
_gohyeon_(go_hyeon).jpg,19.753086419753085
_gon_(kim_seongjoong).jpg,18.314459265590184
_guanlin_(lai_guan_lin).jpg,18.812147272238647
_gunmin_(lee_gun_min).jpg,20.015495867768603
_guwon_(kwon_gu-won).jpg,20.338326446281
_h_(yang_seung_ho).jpg,21.7051294327939
_ha.el_(kim_min-sang).jpg,18.608223062381853
_ha_bin_(ha_bin 하빈).jpg,19.81767736821245
_haechan_(lee_dong_hyuck).jpg,19.15708812260536
_haekeun_(park_haekeun).jpg,17.789706937985702
_haemin_(an_haemin).jpg,19.37919743392696
_hajoon_(lee_hajoon).jpg,19.56823633379624
_hamin_(lee_ha_min).jpg,19.789970953429727
_haneul_(kim_jin_hyeon).jpg,18.812147272238647
_haneul_(lee_haneul).jpg,18.937002903673786
_harang_(park_ha_rang 하랑).jpg,19.40935829675416
_harry_(zhong_yuqi).jpg,15.648686977358306
_haru_(han_sang_jin).jpg,19.25261961873501
_hawool_(ha_dongwook).jpg,18.285714285714285
_heedo_(yoo_hee_do).jpg,18.518518518518515
_heejae_(kim_hee_jae).jpg,17.99015275849009
_heesoo_(choi_heesoo).jpg,18.832391713747644
_heo_young_saeng_(main_vocalist).jpg,19.883853048857464
_heyden_(choi_dong_ha).jpg,21.45328719723183
_hi_p_(park_hyunil).jpg,26.29757785467128
_hiroki_(hiroki).jpg,19.948059768903608
_hojin_(jeon_hojin).jpg,19.26530612244898
_hojun_(lee_ho_jun).jpg,19.15158479364167
_hokyung_(song_hokyung).jpg,19.49317738791423
_hooni_(park_sanghoon).jpg,20.747550193111813
_horyeong_(jeong_yeong_ki).jpg,20.675803402646505
_hoseong_(ji_ho_seong).jpg,20.0177299894192
_hu_(min_jung_hu).jpg,19.59183673469388
_hugh_(park_sang-hoon).jpg,20.747550193111813
_hwai_(kim_yun-hwan).jpg,19.444444444444443
_hwalchan_(lee_dae_yeong).jpg,19.94459833795014
_hwan_(ji_sunghwan).jpg,19.56823633379624
_hwiyoung_(kim_youngkyun).jpg,19.03810742486189
_hyeongseok_(chu_hyeong-seok).jpg,19.40935829675416
_hyeonsu_(kang_hyeon_su).jpg,19.37919743392696
_hyobin_(lee_hyobin).jpg,22.34029706557179
_hyungjoon_(kim_hyungjoon).jpg,20.983987603305785
_hyunho_(lee_hyun_ho).jpg,20.63364089701096
_hyunjae_(lee_jae_hyun).jpg,18.92494124110986
_hyunjun_(yun_hyunjun).jpg,23.29122995610499
_hyunoh_(park_hyun_oh).jpg,18.64489795918368
_hyunuk_(han hyunuk).jpg,22.724403484408537
_hyunwook_(ji_hyun_wook).jpg,20.704456508016666
_iden_(nam_seok-gi).jpg,18.937002903673786
_ido_(yang_daeho).jpg,17.755681818181817
_if_(kang_sechan).jpg,15.26204938799182
_inho_(hwang inho).jpg,21.385936352899872
_inseong_(kim_inseong).jpg,20.675803402646505
_isaac_(isaac_voo_kai_meng).jpg,18.724173553719
_iz_(yoo_in_seong).jpg,20.06172839506173
_j-us_(lee_seung-jun).jpg,18.82679349980182
_jae_i_(im_hahyeong).jpg,19.135802469135804
_jaeha_(park_jinseong).jpg,20.675803402646505
_jaehyeong_(lee_jaehyeong).jpg,19.840664204389366
"_jaehyun_(jeong_jae_hyun,_but_he_legalized_to_jeong_yoon_oh).jpg",19.444444444444443
"_jaehyun_(jung_jae_hyun,_but_he_legalized_it_to_jung_yoon_oh).jpg",19.444444444444443
_jaehyun_(kim_jae_hyun).jpg,20.987654320987648
_jaemin_(jeon_jaemin).jpg,20.747550193111813
_jaemin_(na_jae_min).jpg,18.513198633853616
_jaeun_(han_jaeun).jpg,18.115412710007305
